"id","species","catch"
32991439,5,360
32991440,1,200
32991440,2,100
32991440,5,560
32991451,1,650
32991451,2,300
32991451,3,100
32991451,5,9440
32991452,1,200
32991452,2,650
32991452,3,100
32991452,5,5920
32991453,1,350
32991453,2,650
32991453,3,150
32991453,5,3840
32955528,61,2350
32955528,7,125
32955528,49,50
32955529,61,2900
32955529,7,125
32955530,61,3000
32955530,7,188
32955531,61,2500
32955532,61,4300
32955532,7,150
32955533,61,1900
32955533,7,125
32955534,61,1000
32955534,3,125
32955534,7,250
32955535,61,2700
32955535,7,150
32955536,61,7200
32955536,7,63
32955536,14,63
32955537,61,1950
32955537,3,63
32955537,2,63
32955537,14,63
32955538,61,3850
32955538,14,188
32955539,61,5200
32955539,3,50
32955539,2,150
32955539,7,50
32955540,5,2800
32955540,2,813
32955540,7,50
32955551,61,1100
32955551,5,2800
32955551,2,188
32955551,7,50
32955552,61,2000
32955552,5,400
32955552,2,100
32955552,7,50
32955552,14,50
32955553,61,1300
32955553,3,63
32955553,2,63
32955553,7,63
32955553,14,63
32955554,61,500
32955555,61,320
32955556,61,4400
32955556,7,63
32955556,14,63
32955556,55,50
32955557,61,800
32955558,61,900
32955558,2,63
32955558,14,63
32955559,61,400
32955559,3,125
32955559,2,500
32955559,14,125
32955560,61,5800
32955560,2,100
32955560,7,50
32955560,1,50
32955561,61,1200
32955561,5,1200
32955562,5,400
32955562,2,625
32955562,55,200
32955563,61,1500
32955563,5,1500
32955564,61,1200
32955564,5,300
32955565,61,1200
32955565,5,400
32955576,61,1200
32955576,5,400
32955577,61,1600
32955577,2,375
32955577,7,125
32955578,61,2000
32955578,5,500
32955579,3,2500
32955579,2,1875
32955580,2,1500
32955581,3,1500
32955582,3,3000
32955582,2,500
32955582,5,400
32955583,61,1200
32955584,61,3200
32955585,61,1600
32955585,55,500
32955586,61,2100
32955586,3,500
32955586,7,375
32955586,55,250
32955587,61,800
32955588,61,2000
32955589,61,400
32955589,3,125
32955589,2,375
32955590,2,1000
32955601,61,1000
32955602,61,100
32955602,2,375
32955602,5,100
32955602,55,125
32955603,61,3200
32955603,2,125
32955603,5,400
32955605,5,300
32955606,3,125
32955606,2,125
32955606,5,300
32955606,1,250
32955607,61,900
32955608,3,63
32955608,2,313
32955608,5,2200
32955608,7,100
32955608,1,63
32955609,2,250
32955609,5,450
32955609,7,563
32955609,1,50
32955610,61,2200
32955610,7,125
32955610,1,63
32955611,61,1200
32955611,1,125
32955612,61,1700
32955613,61,2900
32955613,55,150
32955626,61,1200
32955626,1,100
32955626,6,50
32955627,61,2000
32955628,1,125
32955628,2,125
32955629,61,400
32955630,61,3200
32955630,6,50
32955631,61,300
32955631,5,1000
32955631,2,150
32955631,49,40
32955632,61,400
32955632,1,50
32955632,2,200
32955632,14,50
32955633,61,1600
32955633,6,100
32955634,2,125
32955635,61,200
32955636,5,1200
32955636,2,500
32955636,14,63
32955637,5,400
32955638,5,1200
32955638,2,500
32955638,55,50
32955639,1,100
32955639,3,500
32955639,6,100
32955640,5,400
32955651,61,1200
32955651,55,500
32955652,61,3000
32955652,1,50
32955652,6,50
32955652,55,50
32955653,61,3000
32955653,1,100
32955653,2,50
32955653,14,50
32955654,61,2800
32955654,6,125
32955655,61,1400
32955655,6,125
32955656,61,3800
32955656,1,100
32955656,55,50
32955657,61,2600
32955657,1,100
32955657,6,50
32955658,61,3500
32955658,6,50
32955659,61,3000
32955659,1,150
32955659,6,100
32955659,55,50
32955660,61,4800
32955660,1,50
32955660,6,50
32955661,61,4000
32955661,1,63
32955661,6,188
32955662,61,5000
32955662,1,63
32955662,2,63
32955662,6,125
32955663,61,1700
32955663,5,200
32955663,1,438
32955663,2,63
32955663,3,63
32955663,55,63
32955664,61,2300
32955664,55,50
32955665,61,3000
32955665,1,50
32955665,14,50
32955676,61,2440
32955676,6,50
32955676,14,50
32955677,61,5200
32955677,1,63
32955677,6,63
32955678,61,1200
32955678,1,250
32955678,2,125
32955679,61,2500
32955680,61,2000
32955680,1,500
32955681,61,1200
32955681,2,500
32955682,61,1600
32955682,6,500
32955683,61,2800
32955684,61,3600
32955685,61,2400
32955686,61,2400
32955686,55,500
32993477,3,125
32993477,5,11000
32993477,6,63
32993478,1,63
32993478,3,63
32993478,5,4000
32993479,1,63
32993479,2,63
32993479,3,125
32993479,5,8000
32993479,6,63
32993480,5,5000
32993481,1,125
32993481,2,375
32993481,5,200
32993482,1,63
32993482,2,375
32993482,5,100
32993483,1,2000
32993483,2,625
32993483,3,250
32993483,5,100
32993484,5,2000
32993485,5,2500
32993486,1,125
32993486,2,63
32993486,3,63
32993486,5,2500
32993487,5,3000
32993488,1,250
32993488,2,63
32993488,3,625
32993488,5,100
32993488,55,125
32993489,1,63
32993489,2,125
32993489,3,500
32993489,5,100
32993490,1,125
32993490,2,63
32993490,3,63
32993490,5,100
32993501,1,188
32993501,2,125
32993501,3,1250
32993501,5,50
32993502,1,188
32993502,2,188
32993502,3,2000
32993502,5,1600
32993503,1,1250
32993503,2,250
32993503,5,100
32993504,1,1625
32993504,2,1125
32993504,3,63
32993504,5,100
32993505,1,125
32993505,2,1000
32993505,3,63
32993505,5,100
32993506,1,125
32993506,2,63
32993506,3,63
32993506,5,700
32993507,5,900
32993508,1,1500
32993508,2,2000
32993508,3,63
32993508,5,450
32993508,6,125
32993509,1,750
32993509,2,2250
32993509,3,125
32993509,5,600
32993510,1,875
32993510,2,1375
32993510,3,125
32993510,5,400
32993511,2,625
32993512,1,875
32993512,2,875
32993512,3,188
32993512,5,700
32993513,1,1625
32993513,2,2250
32993513,3,125
32993513,5,1100
32993513,6,63
32993526,1,1875
32993526,2,625
32993526,3,125
32993526,5,400
32993527,1,875
32993527,2,938
32993527,5,500
32993528,1,2500
32993528,2,625
32993528,3,125
32993528,5,5500
32993529,1,1250
32993529,2,375
32993529,3,125
32993529,5,6500
32993530,1,1250
32993530,2,250
32993530,3,63
32993530,5,4300
32993531,1,2500
32993531,2,625
32993531,3,63
32993531,5,500
32993532,1,2500
32993532,2,625
32993532,3,125
32993532,5,100
32993533,1,1000
32993533,2,250
32993533,3,125
32993533,5,200
32993534,1,1500
32993534,2,563
32993534,3,188
32993534,5,5700
32993535,1,1188
32993535,2,1063
32993535,3,63
32993535,5,5600
32993536,1,500
32993536,2,563
32993536,3,63
32993536,5,2300
32993537,1,1750
32993537,2,500
32993537,3,63
32993537,5,450
32993538,1,10000
32993538,2,1250
32993538,3,63
32993538,5,50
32993551,1,10000
32993551,2,1125
32993551,3,63
32993551,5,200
32993552,2,375
32993552,3,63
32993552,5,1400
32993552,6,63
32993553,5,4000
32993554,1,125
32993554,2,250
32993554,3,63
32993555,5,3000
32993556,5,1000
32993557,1,250
32993557,2,250
32993557,5,100
32993576,1,1125
32993576,2,625
32993576,3,63
32993576,5,900
32993576,6,125
32993577,1,313
32993577,2,625
32993577,3,125
32993577,5,550
32993578,1,438
32993578,2,563
32993578,3,63
32993578,5,500
32993579,1,875
32993579,2,250
32993579,3,63
32993579,5,250
32993580,1,1188
32993580,2,313
32993580,3,250
32993580,5,250
32993581,1,1250
32993581,2,1250
32993581,5,1800
32993582,1,3750
32993582,2,625
32993582,3,63
32993582,5,200
32993583,1,1250
32993583,2,125
32993583,3,63
32993583,5,50
32993584,1,63
32993584,2,63
32993584,3,1875
32993585,1,500
32993585,2,125
32993585,5,13000
32993586,1,125
32993586,2,63
32993586,5,6300
32993586,6,63
32993587,1,63
32993587,5,1000
32993588,1,63
32993588,2,125
32993588,3,625
32993589,2,125
32993589,3,1875
32993589,5,50
32993590,1,63
32993590,2,375
32993590,3,3750
32993590,5,50
32993601,1,63
32993601,2,250
32993601,3,2500
32993601,5,100
32993603,1,125
32993603,2,63
32993603,3,125
32993603,5,200
32993604,1,125
32993604,2,63
32993604,3,63
32993604,5,2500
32993605,1,188
32993605,2,63
32993605,3,125
32993605,5,7000
32993606,1,63
32993606,3,63
32993606,5,5000
32993607,1,63
32993607,2,63
32993607,3,63
32993607,5,3500
32993608,5,2500
32993609,5,2000
32993610,5,1000
32993611,1,1875
32993611,2,1125
32993611,3,125
32993611,5,200
32993612,1,4375
33143311,5,2000
33143311,55,625
33143312,5,1100
33143313,5,4000
33143314,5,1300
33143314,55,125
33143315,5,2000
33143315,55,125
33143326,5,700
33143326,55,625
33143327,5,3200
33143328,5,400
33143329,1,1000
33143329,2,500
33143329,3,250
33143329,55,163
33143330,1,125
33143330,2,250
33143330,55,250
33143331,5,400
33143331,1,625
33143332,1,750
33143332,2,1125
33143332,3,125
33143332,55,63
33143333,1,250
33143333,2,625
33143333,55,125
33143334,5,400
33143334,1,500
33143334,2,875
33143334,55,125
33143335,1,625
33143335,2,2125
33143336,5,300
33143336,1,500
33143336,2,2500
33143336,55,375
33143337,1,250
33143337,2,1250
33143337,55,125
33143338,1,250
33143338,2,2625
33143351,1,250
33143351,2,625
33143351,55,250
33143352,2,625
1648951,2,125
1648952,2,125
1648953,61,2800
1648954,61,1200
1648955,3,250
1648955,2,375
1648956,23,1250
1648956,3,1250
1648956,2,250
1648957,23,375
1648957,3,1250
1648958,61,3000
1648959,3,563
1648960,61,2000
1648961,23,500
1648961,3,7000
1648961,2,625
1648962,3,1250
1648963,3,750
1648963,2,250
1648976,61,300
1648976,3,375
1648977,61,1500
1648978,3,1250
1648978,23,1250
1648979,3,125
1648980,3,125
1648981,61,1800
1648982,3,125
1648983,3,625
1648984,3,1250
1648984,23,2250
1648985,3,625
1648985,2,625
1648985,1,2500
1649001,1,1500
1649001,3,250
1649001,2,375
1649002,1,1500
1649002,3,500
1649002,2,125
1649003,1,1375
1649004,1,1875
1649005,1,3125
1649006,1,5000
1649007,1,625
1649007,3,625
1649008,1,2250
1649008,3,1375
1649009,2,2500
1649010,2,2250
1649011,2,2250
1649012,2,1250
1649026,2,1875
1649026,1,250
1649027,2,875
1649027,1,375
1649027,3,125
1649028,2,1250
1649028,1,250
1649029,2,125
1649030,2,1375
1649032,2,1000
1649032,1,250
1649033,2,1875
1649033,1,250
1649033,9,250
1649034,2,1875
1649035,2,875
1649035,1,125
1649036,2,750
1649037,2,1625
1649039,2,1250
1649039,1,250
1649040,2,2000
1649040,1,250
1649051,22,125
1649052,2,1875
1649053,2,1438
1649054,2,125
1649055,2,125
1649056,2,125
1649057,61,6600
1649057,22,250
1649058,61,2000
1649059,61,1200
1649059,1,1875
1649060,2,250
1649060,1,750
1649062,61,2000
1649062,1,2500
1649063,61,700
1649063,1,250
1649064,1,2125
1649076,61,1000
1649076,1,625
1649077,61,5600
1649078,61,5000
1649079,1,125
1649080,1,625
1649080,2,250
1649080,3,250
1649081,1,1875
1649081,2,438
1649082,1,1500
1649082,2,250
1649082,3,250
1649083,61,4600
1649083,1,250
1649084,61,3000
1649085,61,700
1649086,61,1500
1649087,1,1500
1649087,2,250
1649087,3,125
1649088,1,2000
1649088,2,250
1649089,61,1000
1649090,61,500
1649090,1,1250
1649101,61,100
1649102,1,1250
1649102,3,1250
1649102,23,500
1649103,61,1400
1649104,3,125
1649105,23,1000
1649106,61,100
1649107,1,1375
1649107,61,300
1649108,1,1250
1649108,3,1250
1649108,61,200
1649108,2,250
1649109,1,1875
32794978,2,750
32794979,1,1125
32794979,9,375
32794980,1,2625
32794980,2,375
32794981,1,2625
32794981,2,375
32794982,1,3000
32794983,1,1500
32794983,55,250
32794984,1,2250
32794984,2,375
32794984,55,50
32794985,1,375
32794985,2,375
32794985,3,375
32794986,2,375
32794986,3,750
32794987,5,2100
32794988,5,600
32794989,1,375
32794989,2,375
32794990,2,125
32794990,3,250
32795001,2,1125
32795001,3,375
32795001,9,375
32795001,55,250
32795003,2,375
32795005,3,6750
32795006,2,375
32795006,3,1125
32795007,2,375
32795008,5,300
32795009,3,375
32795010,2,375
32795010,3,3750
33385026,1,375
33385027,2,375
33385027,1,750
33385028,1,1125
33385029,1,1125
33385029,9,375
33385030,1,750
33385031,2,375
33385032,2,375
33385034,2,375
33385034,1,375
33385035,3,375
33385037,2,1125
33385037,5,300
33385039,2,375
33385039,3,1875
33385039,5,300
33385051,1,375
33385051,2,375
33385051,3,375
33385051,5,1500
33385052,5,600
33385053,1,375
33385053,2,750
33385054,3,375
33385054,5,600
33385056,2,375
33385056,5,1500
33385057,5,300
33385057,9,375
33385058,3,375
33385058,5,300
33385059,2,1125
33385059,3,375
33385060,1,375
33385060,2,375
33385060,5,300
33385060,9,50
33385062,2,375
33385062,3,375
33385062,5,300
33385063,1,375
33385063,2,375
33385063,5,300
33385064,3,3750
33385065,3,3750
33385076,1,750
33385076,3,1125
33385076,5,300
33385077,5,900
33385078,1,750
33385078,3,375
33385078,5,300
33385079,3,3750
33385101,2,4500
33385102,1,375
33385102,2,3000
33385103,1,375
33385103,2,1875
33385104,2,1125
33385105,2,2250
33385106,2,2625
33385107,1,375
33385107,2,2625
33385108,1,1125
33385108,2,375
33385108,9,375
33385109,1,375
33385110,1,375
33385110,2,1125
33385111,1,750
33385111,2,1125
33385111,5,40
31741286,22,1875
31741287,22,5750
31741287,5,400
31741288,22,3750
31741289,22,1875
31741289,5,1000
31741290,22,3750
31741290,5,500
31741301,22,1875
31741302,22,3750
31741303,22,3750
31741304,22,3125
31741305,22,4375
31741306,22,2750
31741307,22,6250
31741308,22,3750
31741308,5,1000
31741309,22,2500
31741310,22,7500
31741311,22,10000
31741312,22,7500
31741313,22,5000
31741313,25,1250
31741314,22,2500
31741315,22,1250
31741326,22,3125
31741327,22,2500
31741328,22,2750
31741329,22,3375
31741330,22,2500
31741331,22,3125
31741332,22,2500
31741333,22,1875
31741334,22,3750
31741335,22,1250
31741336,22,3750
31741337,22,2500
31741338,22,3750
31741338,6,625
31741339,22,2750
31741339,6,375
31741340,22,2500
31741351,22,2500
31741352,22,1250
31741352,10,1250
31741353,22,2500
31741354,61,1000
31741355,22,3125
31741356,22,4250
31741356,61,100
31741357,22,625
31741358,22,3750
31741359,22,4250
31741360,22,3563
31741361,22,1250
31741362,22,5000
31741363,10,125
31741364,22,625
31741365,22,6600
31741376,22,3875
31741377,22,3125
31741378,22,6250
31741379,22,3750
31741380,22,3750
31741381,22,5000
31741382,22,3125
31741383,22,3750
31741384,22,3125
31741385,22,1875
31741386,22,3125
31741387,22,4120
31741388,22,3750
31741389,22,3750
31741390,22,3500
31741401,22,3750
31741402,22,5000
31741403,22,2125
31741404,22,3125
31741405,22,125
31741406,22,3125
31741407,22,3500
31741407,10,1250
31741408,22,3500
31741408,10,625
31741409,22,3500
31741409,10,625
31741410,22,2625
31741410,10,625
31741411,22,3750
31741412,22,2500
31741413,22,1875
31741414,22,4500
31741415,22,1875
31741426,22,5000
31741427,22,3750
31741428,22,2125
31741429,22,1875
31741430,22,2500
31741431,22,2500
31741432,22,3125
31741433,22,1875
31741434,22,1875
31741435,22,2500
33037701,22,250
33037702,22,1125
33037703,22,1000
33037704,22,1500
33037705,22,625
33037706,22,1625
33037707,22,1875
33037708,22,1250
33037709,61,500
33037709,22,250
33037710,61,500
33037710,22,250
33037711,22,1250
33037712,22,1250
33037713,22,1875
33037714,22,1250
33037715,22,3125
33037726,61,2200
33037727,61,1000
33037727,22,250
33037728,61,1500
33037728,22,250
33037729,61,1200
33037730,61,3600
33037731,61,2000
33037732,61,1300
33037733,61,200
33037734,61,1000
33037735,61,3500
33037735,22,125
33037736,61,500
33037737,61,1000
33037738,61,300
33037739,61,1200
33037740,61,2500
33037751,61,4000
33037752,61,1500
33037753,61,200
33037754,1,75
33037754,2,4425
33037755,1,75
33037755,2,1275
33037755,3,75
33037755,55,75
33037756,1,150
33037756,2,375
33037756,3,75
33037756,55,150
33037757,1,75
33037757,2,75
33037757,55,75
33037758,1,525
33037758,2,525
33037758,3,150
33037759,1,1875
33037759,2,375
33037759,3,600
33037759,55,150
33037760,61,300
33037760,22,2750
33037761,61,200
33037761,22,1625
33037762,22,3750
33037763,22,3000
33037764,22,2500
33037765,61,300
33037765,22,1875
33037776,61,200
33037776,22,1625
33037777,61,300
33037777,22,1500
33037778,61,200
33037778,22,1250
33037779,61,300
33037779,22,2500
33037780,61,200
33037780,22,1875
33037781,61,200
33037781,22,3500
33037782,61,300
33037782,22,2500
33037783,61,400
33037783,22,2000
33037784,61,200
33037784,22,1625
33037785,61,400
33037785,22,1750
33037786,61,500
33037786,22,1500
33037787,61,200
33037787,22,125
33037788,61,300
33037788,22,875
33037789,61,1500
33037790,61,2000
33037801,61,2000
33037802,61,2000
33037803,61,1500
33037804,61,1700
33037805,61,1000
33037806,61,3500
33037807,61,1500
33037808,61,2500
33037809,61,5000
33037810,61,3000
33037811,61,1000
33037812,61,800
33037813,61,2500
33037814,61,2000
33037815,61,3000
33037826,61,2000
33037827,61,2500
33037828,61,100
33037828,22,1500
33037829,61,200
33037829,22,2750
33037830,61,100
33037830,22,1875
33037831,61,100
33037831,22,1250
33037831,55,125
33037832,61,420
33037832,22,1725
33037833,61,360
33037833,22,1125
33249051,2,1875
33249051,1,1250
33249052,2,1875
33249052,1,625
33249053,2,1875
33249054,2,1250
33249054,1,2500
33249055,2,1875
33249055,1,625
33249056,2,2500
33249057,2,2500
33249058,2,2500
33249059,2,3750
33249060,2,1875
33496514,3,1250
33496526,2,1250
33496527,2,1875
33496528,5,2500
33496529,5,1000
33496530,5,80
33496531,5,3000
33496532,5,4000
33496533,5,1000
33496534,5,1200
33496534,2,1500
33496534,1,750
33496535,5,1500
33496535,2,1875
33496535,1,625
33496536,5,6500
33496537,5,4000
33496538,5,6000
33496539,2,1250
33496539,1,1250
33496540,2,2500
33496540,1,2500
33496551,5,1000
33496551,1,250
33496551,2,2500
33496552,5,500
33496553,5,1500
33496554,5,4000
33496555,5,800
33496555,1,2000
33496555,2,2125
33496556,5,400
33496556,1,750
33496556,2,2000
33496557,1,1250
33496559,5,1000
33496560,5,3000
33496561,5,7000
33496562,5,5000
33496563,5,2000
33496563,3,2500
33496564,5,1500
33496564,2,625
33496576,5,5000
33496577,5,4500
33496578,5,5000
33496579,5,2000
33496580,5,4000
33496581,5,500
33385426,1,8250
33385426,2,800
33385426,9,100
33385427,2,125
33385428,1,375
33385428,2,1125
33385428,5,300
33385428,55,50
33385429,1,375
33385429,2,1500
33385429,5,600
33385429,55,50
33385430,2,800
33385430,3,50
33385430,5,600
33385430,6,50
33385431,1,375
33385431,2,1175
33385431,5,300
33385432,1,1125
33385432,3,375
33385433,2,750
33385433,5,3000
33385434,2,1875
33385434,5,900
33385434,55,50
33385435,1,375
33385435,2,1125
33385435,5,600
33385435,55,50
33385436,2,1500
33385436,5,300
33385437,2,1500
33385437,5,300
33385451,1,375
33385451,2,375
33385451,3,375
33385451,5,300
33385452,1,375
33385452,2,1600
32702537,1,1250
32702538,1,625
32702539,1,1250
32702540,5,800
32702551,5,400
32702552,5,500
32702553,1,3125
32702554,1,1250
32702555,1,3125
32702556,1,1250
32702557,1,3750
32702558,1,1250
32702559,1,1250
32702560,1,1250
32702561,1,250
32702562,2,1250
32702563,2,375
32702564,2,1250
33548776,22,2500
33548777,22,1875
33548778,22,1000
33548779,22,1500
33548780,22,1000
33548781,5,1000
33548781,22,500
33548782,5,8000
33548782,22,1000
33548784,5,3000
33548784,22,63
33548785,5,400
33548785,22,250
33548786,5,550
33548788,1,375
33548788,3,125
33548788,9,63
33548788,5,250
33548788,55,1125
33548789,1,3500
33548789,3,313
33548789,9,63
33548789,55,250
33548790,1,3500
33548790,55,188
33548801,1,3750
33548801,3,250
33548801,9,188
33548801,5,150
33548801,55,63
30237211,5,10000
30237212,5,5000
30237213,5,6000
30237214,5,4000
30237215,5,3000
30237226,5,3700
30237226,19,355
30237226,7,563
30237227,5,3000
30237227,19,300
30237227,7,125
30237228,5,3500
30237228,19,400
30237228,7,875
30237229,5,5000
30237229,19,350
30237229,7,1250
30237230,5,3436
30237230,19,300
30237230,7,375
30237231,5,5500
30237231,7,1250
30237232,5,1900
30237232,7,1250
30237233,5,900
30237233,19,100
30237233,7,125
30237234,5,2800
30237235,5,3300
30237235,19,300
30237236,5,2900
30237237,5,1000
30237238,5,300
30237238,1,1250
30237238,3,728
30237239,5,600
30237239,1,1625
30237239,3,606
30237251,1,2125
30237251,2,800
30237251,5,700
30237252,1,1625
30237252,2,563
33030354,3,1125
33030354,23,125
33030355,2,750
33030356,2,625
33030356,1,125
33030356,5,600
33030356,3,125
33030356,23,250
33030357,2,625
33030357,1,500
33030357,3,625
33030358,2,500
33030358,5,200
33030358,3,375
33030359,2,375
33030359,5,200
33030359,3,250
33030360,5,1500
33030361,3,1250
33030376,2,1250
33030377,2,1250
33030401,2,625
33030401,1,250
33030402,2,750
33030402,1,250
33030403,2,750
33030403,1,375
33030403,5,300
33030404,2,625
33030404,1,875
33030404,5,200
33030405,2,625
33030405,1,500
33030405,5,500
33030405,3,125
33030406,2,1875
33030406,1,500
33030406,5,700
33030407,2,1000
33030407,1,375
33030407,5,100
33030407,3,125
33030408,2,750
33030408,1,250
33030408,5,100
33030409,2,375
33030409,1,125
33030409,5,200
33030410,5,500
33030411,2,125
33030411,1,188
33030411,5,100
33030412,2,625
33030412,5,500
33030413,2,1000
